Date,Message
2025-10-07T21:45:00.000+03:00,"LONGEVAL,bar=6507,z0=-1.422,mr=-1.878,vec=-0.543,basket=85.51,burst=0,te=NaN,innW=0.1818,innWmed=0.089,knn=NaN,phiTotal=0.179,triggered=0"
2025-10-07T22:00:00.000+03:00,"LONGEVAL,bar=6508,z0=-1.314,mr=-1.767,vec=-0.451,basket=85.37,burst=0,te=NaN,innW=0.1834,innWmed=0.0912,knn=NaN,phiTotal=0.111,triggered=0"
2025-10-07T22:15:00.000+03:00,"LONGEVAL,bar=6509,z0=-1.305,mr=-1.689,vec=-0.457,basket=85.33,burst=0,te=NaN,innW=0.1849,innWmed=0.0942,knn=NaN,phiTotal=0.075,triggered=0"
2025-10-07T22:30:00.000+03:00,"LONGEVAL,bar=6510,z0=-1.309,mr=-1.566,vec=-0.416,basket=85.28,burst=0,te=NaN,innW=0.1865,innWmed=0.0966,knn=NaN,phiTotal=0.003,triggered=1"
2025-10-07T22:45:00.000+03:00,"LONGEVAL,bar=6511,z0=-1.228,mr=-1.346,vec=-0.378,basket=85.39,burst=0,te=NaN,innW=0.1867,innWmed=0.0982,knn=NaN,phiTotal=-0.055,triggered=1"
2025-10-07T23:00:00.000+03:00,"LONGEVAL,bar=6512,z0=-0.878,mr=-0.977,vec=-0.249,basket=85.79,burst=0,te=NaN,innW=0.1805,innWmed=0.1008,knn=NaN,phiTotal=-0.115,triggered=0"
2025-10-07T23:15:00.000+03:00,"LONGEVAL,bar=6513,z0=-0.7,mr=-0.686,vec=-0.205,basket=85.86,burst=0,te=NaN,innW=0.1719,innWmed=0.1077,knn=NaN,phiTotal=-0.138,triggered=0"
2025-10-07T23:30:00.000+03:00,"LONGEVAL,bar=6514,z0=-0.705,mr=-0.519,vec=-0.212,basket=85.85,burst=0,te=NaN,innW=0.1648,innWmed=0.1184,knn=NaN,phiTotal=-0.151,triggered=1"
2025-10-07T23:45:00.000+03:00,"LONGEVAL,bar=6515,z0=-0.737,mr=-0.382,vec=-0.191,basket=85.79,burst=0,te=NaN,innW=0.1595,innWmed=0.1318,knn=NaN,phiTotal=-0.189,triggered=1"
2025-10-08T00:00:00.000+03:00,"LONGEVAL,bar=6516,z0=-0.837,mr=-0.26,vec=-0.176,basket=85.7,burst=0,te=NaN,innW=0.1572,innWmed=0.1466,knn=NaN,phiTotal=-0.257,triggered=0"
2025-10-08T00:15:00.000+03:00,"LONGEVAL,bar=6517,z0=-0.657,mr=-0.046,vec=-0.122,basket=85.72,burst=0,te=NaN,innW=0.152,innWmed=0.1532,knn=NaN,phiTotal=-0.298,triggered=0"
2025-10-08T00:30:00.000+03:00,"LONGEVAL,bar=6518,z0=-0.94,mr=0.052,vec=-0.176,basket=85.74,burst=0,te=NaN,innW=0.1535,innWmed=0.1539,knn=NaN,phiTotal=-0.371,triggered=0"
2025-10-08T00:45:00.000+03:00,"LONGEVAL,bar=6519,z0=-0.983,mr=0.15,vec=-0.216,basket=86.5,burst=0,te=NaN,innW=0.1562,innWmed=0.1553,knn=NaN,phiTotal=-0.413,triggered=0"
2025-10-08T01:00:00.000+03:00,"LONGEVAL,bar=6520,z0=-0.939,mr=0.27,vec=-0.198,basket=86.99,burst=0,te=NaN,innW=0.1583,innWmed=0.1567,knn=NaN,phiTotal=-0.436,triggered=0"
2025-10-08T01:15:00.000+03:00,"LONGEVAL,bar=6521,z0=-0.794,mr=0.405,vec=-0.182,basket=87.75,burst=0,te=NaN,innW=0.1576,innWmed=0.1574,knn=NaN,phiTotal=-0.434,triggered=0"
2025-10-08T01:30:00.000+03:00,"LONGEVAL,bar=6522,z0=-0.835,mr=0.45,vec=-0.209,basket=87.72,burst=0,te=NaN,innW=0.1582,innWmed=0.1579,knn=NaN,phiTotal=-0.42,triggered=0"
2025-10-08T01:45:00.000+03:00,"LONGEVAL,bar=6523,z0=-0.761,mr=0.488,vec=-0.202,basket=87.7,burst=0,te=NaN,innW=0.1583,innWmed=0.1582,knn=NaN,phiTotal=-0.395,triggered=0"
2025-10-08T02:00:00.000+03:00,"LONGEVAL,bar=6524,z0=-0.816,mr=0.416,vec=-0.249,basket=87.86,burst=-0.001,te=NaN,innW=0.1601,innWmed=0.1583,knn=NaN,phiTotal=-0.351,triggered=0"
2025-10-08T02:15:00.000+03:00,"LONGEVAL,bar=6525,z0=-0.751,mr=0.31,vec=-0.267,basket=87.67,burst=-0.001,te=NaN,innW=0.1604,innWmed=0.1589,knn=NaN,phiTotal=-0.288,triggered=0"
2025-10-08T02:30:00.000+03:00,"LONGEVAL,bar=6526,z0=-0.705,mr=0.173,vec=-0.273,basket=87.63,burst=-0.001,te=NaN,innW=0.1612,innWmed=0.1598,knn=NaN,phiTotal=-0.23,triggered=0"
2025-10-08T02:45:00.000+03:00,"LONGEVAL,bar=6527,z0=-0.661,mr=-0.062,vec=-0.338,basket=87.31,burst=-0.002,te=NaN,innW=0.1611,innWmed=0.1603,knn=NaN,phiTotal=-0.121,triggered=0"
2025-10-08T06:15:00.000+03:00,"LONGEVAL,bar=6541,z0=-0.522,mr=-1.38,vec=-0.671,basket=88.42,burst=0.001,te=NaN,innW=0.0709,innWmed=0.1603,knn=NaN,phiTotal=0.377,triggered=1"
2025-10-08T06:30:00.000+03:00,"LONGEVAL,bar=6542,z0=-0.515,mr=-1.512,vec=-0.654,basket=88.42,burst=0.001,te=NaN,innW=0.0697,innWmed=0.1603,knn=NaN,phiTotal=0.343,triggered=1"
2025-10-08T16:15:00.000+03:00,"LONGEVAL,bar=6581,z0=-1.144,mr=-0.461,vec=0.249,basket=86.5,burst=0.001,te=NaN,innW=0.0517,innWmed=0.0703,knn=NaN,phiTotal=-0.093,triggered=1"
2025-10-08T16:30:00.000+03:00,"LONGEVAL,bar=6582,z0=-1.729,mr=-0.8,vec=-0.057,basket=86.82,burst=0,te=NaN,innW=0.0569,innWmed=0.0703,knn=NaN,phiTotal=-0.164,triggered=1"
2025-10-08T16:45:00.000+03:00,"LONGEVAL,bar=6583,z0=-0.693,mr=-0.47,vec=0.273,basket=86.2,burst=0,te=NaN,innW=0.0559,innWmed=0.07,knn=NaN,phiTotal=-0.201,triggered=0"
2025-10-08T17:15:00.000+03:00,"LONGEVAL,bar=6585,z0=-0.659,mr=0.006,vec=0.339,basket=86.85,burst=0,te=NaN,innW=0.0502,innWmed=0.0682,knn=NaN,phiTotal=-0.197,triggered=0"
2025-10-08T17:30:00.000+03:00,"LONGEVAL,bar=6586,z0=-0.836,mr=-0.042,vec=0.148,basket=84.7,burst=0,te=NaN,innW=0.0505,innWmed=0.0676,knn=NaN,phiTotal=-0.237,triggered=0"
2025-10-08T17:45:00.000+03:00,"LONGEVAL,bar=6587,z0=-1.215,mr=-0.162,vec=-0.054,basket=84.41,burst=0,te=NaN,innW=0.0528,innWmed=0.0673,knn=NaN,phiTotal=-0.279,triggered=0"
2025-10-08T18:45:00.000+03:00,"LONGEVAL,bar=6591,z0=-0.623,mr=0.377,vec=-0.005,basket=82.98,burst=0,te=NaN,innW=0.0424,innWmed=0.0647,knn=NaN,phiTotal=-0.283,triggered=0"
2025-10-09T04:30:00.000+03:00,"LONGEVAL,bar=6630,z0=-0.781,mr=-1.716,vec=-0.325,basket=85.36,burst=0,te=NaN,innW=0.06,innWmed=0.0765,knn=NaN,phiTotal=0.33,triggered=1"
2025-10-09T05:00:00.000+03:00,"LONGEVAL,bar=6632,z0=-0.653,mr=-1.613,vec=-0.365,basket=86.29,burst=0,te=NaN,innW=0.0578,innWmed=0.0765,knn=NaN,phiTotal=0.317,triggered=1"
2025-10-09T05:15:00.000+03:00,"LONGEVAL,bar=6633,z0=-1.112,mr=-1.783,vec=-0.574,basket=86.78,burst=0,te=NaN,innW=0.0665,innWmed=0.0765,knn=NaN,phiTotal=0.303,triggered=1"
2025-10-09T05:30:00.000+03:00,"LONGEVAL,bar=6634,z0=-1.618,mr=-1.95,vec=-0.859,basket=87.66,burst=0,te=NaN,innW=0.0851,innWmed=0.077,knn=NaN,phiTotal=0.285,triggered=0"
2025-10-09T05:45:00.000+03:00,"LONGEVAL,bar=6635,z0=-1.512,mr=-2.019,vec=-0.876,basket=87.22,burst=0,te=NaN,innW=0.102,innWmed=0.0775,knn=NaN,phiTotal=0.255,triggered=0"
2025-10-09T06:00:00.000+03:00,"LONGEVAL,bar=6636,z0=-1.026,mr=-1.812,vec=-0.698,basket=87.66,burst=0,te=NaN,innW=0.1084,innWmed=0.0801,knn=NaN,phiTotal=0.245,triggered=0"
2025-10-09T06:15:00.000+03:00,"LONGEVAL,bar=6637,z0=-0.801,mr=-1.665,vec=-0.622,basket=87.57,burst=0,te=NaN,innW=0.1096,innWmed=0.0839,knn=NaN,phiTotal=0.256,triggered=0"
2025-10-09T06:30:00.000+03:00,"LONGEVAL,bar=6638,z0=-0.688,mr=-1.553,vec=-0.618,basket=87.31,burst=0,te=NaN,innW=0.1083,innWmed=0.0856,knn=NaN,phiTotal=0.269,triggered=0"
2025-10-09T06:45:00.000+03:00,"LONGEVAL,bar=6639,z0=-0.532,mr=-1.464,vec=-0.488,basket=87.4,burst=0,te=NaN,innW=0.1042,innWmed=0.0862,knn=NaN,phiTotal=0.278,triggered=0"
2025-10-09T07:00:00.000+03:00,"LONGEVAL,bar=6640,z0=-0.687,mr=-1.475,vec=-0.58,basket=87.12,burst=0,te=NaN,innW=0.1025,innWmed=0.0868,knn=NaN,phiTotal=0.269,triggered=0"
2025-10-09T09:00:00.000+03:00,"LONGEVAL,bar=6648,z0=-0.679,mr=-1.166,vec=-0.368,basket=87,burst=0,te=NaN,innW=0.0631,innWmed=0.0881,knn=NaN,phiTotal=0.171,triggered=1"
2025-10-09T09:45:00.000+03:00,"LONGEVAL,bar=6651,z0=-0.76,mr=-1.047,vec=-0.43,basket=87.73,burst=0,te=NaN,innW=0.0614,innWmed=0.0856,knn=NaN,phiTotal=0.098,triggered=1"
2025-10-09T10:00:00.000+03:00,"LONGEVAL,bar=6652,z0=-0.727,mr=-1.01,vec=-0.457,basket=87.8,burst=0,te=NaN,innW=0.0626,innWmed=0.0839,knn=NaN,phiTotal=0.054,triggered=1"
2025-10-09T10:15:00.000+03:00,"LONGEVAL,bar=6653,z0=-0.871,mr=-0.971,vec=-0.509,basket=87.86,burst=0,te=NaN,innW=0.0656,innWmed=0.0822,knn=NaN,phiTotal=0.007,triggered=1"
2025-10-09T10:30:00.000+03:00,"LONGEVAL,bar=6654,z0=-1.078,mr=-0.998,vec=-0.573,basket=88.2,burst=0,te=NaN,innW=0.071,innWmed=0.0797,knn=NaN,phiTotal=-0.031,triggered=1"
2025-10-09T10:45:00.000+03:00,"LONGEVAL,bar=6655,z0=-1.015,mr=-0.937,vec=-0.485,basket=88.67,burst=0,te=NaN,innW=0.0748,innWmed=0.0775,knn=NaN,phiTotal=-0.065,triggered=1"
2025-10-09T11:00:00.000+03:00,"LONGEVAL,bar=6656,z0=-1.343,mr=-0.946,vec=-0.691,basket=89.57,burst=0,te=NaN,innW=0.0854,innWmed=0.0775,knn=NaN,phiTotal=-0.081,triggered=0"
2025-10-09T11:15:00.000+03:00,"LONGEVAL,bar=6657,z0=-1.588,mr=-1.01,vec=-0.982,basket=90.54,burst=0,te=NaN,innW=0.1048,innWmed=0.0775,knn=NaN,phiTotal=-0.051,triggered=0"
2025-10-09T11:30:00.000+03:00,"LONGEVAL,bar=6658,z0=-1.316,mr=-1.045,vec=-0.903,basket=91.24,burst=0,te=NaN,innW=0.1179,innWmed=0.0775,knn=NaN,phiTotal=0.005,triggered=0"
2025-10-09T11:45:00.000+03:00,"LONGEVAL,bar=6659,z0=-1.288,mr=-1.108,vec=-0.912,basket=91.03,burst=0,te=NaN,innW=0.1275,innWmed=0.0775,knn=NaN,phiTotal=0.069,triggered=0"
2025-10-09T12:00:00.000+03:00,"LONGEVAL,bar=6660,z0=-0.782,mr=-1.045,vec=-0.745,basket=91.34,burst=0,te=NaN,innW=0.1252,innWmed=0.0775,knn=NaN,phiTotal=0.14,triggered=0"
2025-10-09T12:15:00.000+03:00,"LONGEVAL,bar=6661,z0=-0.852,mr=-1.086,vec=-0.684,basket=91.15,burst=0,te=NaN,innW=0.1231,innWmed=0.0775,knn=NaN,phiTotal=0.177,triggered=0"
2025-10-09T12:30:00.000+03:00,"LONGEVAL,bar=6662,z0=-0.775,mr=-1.145,vec=-0.681,basket=90.61,burst=0,te=NaN,innW=0.1186,innWmed=0.0775,knn=NaN,phiTotal=0.209,triggered=0"
2025-10-09T12:45:00.000+03:00,"LONGEVAL,bar=6663,z0=-0.704,mr=-1.193,vec=-0.606,basket=90.43,burst=0,te=NaN,innW=0.1124,innWmed=0.0775,knn=NaN,phiTotal=0.221,triggered=0"
2025-10-09T13:00:00.000+03:00,"LONGEVAL,bar=6664,z0=-0.634,mr=-1.222,vec=-0.548,basket=90.46,burst=0,te=NaN,innW=0.1052,innWmed=0.0775,knn=NaN,phiTotal=0.229,triggered=0"
2025-10-09T13:15:00.000+03:00,"LONGEVAL,bar=6665,z0=-0.912,mr=-1.308,vec=-0.644,basket=90.6,burst=0,te=NaN,innW=0.1036,innWmed=0.0775,knn=NaN,phiTotal=0.23,triggered=0"
2025-10-09T13:45:00.000+03:00,"LONGEVAL,bar=6667,z0=-0.559,mr=-1.154,vec=-0.447,basket=90.65,burst=0,te=NaN,innW=0.0871,innWmed=0.0775,knn=NaN,phiTotal=0.23,triggered=0"
2025-10-09T14:45:00.000+03:00,"LONGEVAL,bar=6671,z0=-0.512,mr=-0.891,vec=-0.258,basket=89.98,burst=0,te=NaN,innW=0.0663,innWmed=0.0765,knn=NaN,phiTotal=0.11,triggered=0"
2025-10-09T16:45:00.000+03:00,"LONGEVAL,bar=6679,z0=-0.63,mr=-0.253,vec=-0.474,basket=90.78,burst=0,te=NaN,innW=0.0569,innWmed=0.0741,knn=NaN,phiTotal=-0.032,triggered=0"
2025-10-09T17:15:00.000+03:00,"LONGEVAL,bar=6681,z0=-0.912,mr=-0.354,vec=-0.604,basket=91.09,burst=0,te=NaN,innW=0.0653,innWmed=0.0741,knn=NaN,phiTotal=-0.063,triggered=0"
2025-10-09T17:30:00.000+03:00,"LONGEVAL,bar=6682,z0=-1.278,mr=-0.504,vec=-0.785,basket=91.39,burst=0,te=NaN,innW=0.0799,innWmed=0.0759,knn=NaN,phiTotal=-0.124,triggered=0"
2025-10-09T17:45:00.000+03:00,"LONGEVAL,bar=6683,z0=-0.692,mr=-0.354,vec=-0.558,basket=91.43,burst=0,te=NaN,innW=0.0834,innWmed=0.078,knn=NaN,phiTotal=-0.158,triggered=0"
2025-10-09T18:00:00.000+03:00,"LONGEVAL,bar=6684,z0=-0.53,mr=-0.15,vec=-0.44,basket=91.3,burst=0,te=NaN,innW=0.0832,innWmed=0.078,knn=NaN,phiTotal=-0.239,triggered=0"
2025-10-09T18:15:00.000+03:00,"LONGEVAL,bar=6685,z0=-0.844,mr=0.013,vec=-0.648,basket=91.21,burst=0,te=NaN,innW=0.0871,innWmed=0.078,knn=NaN,phiTotal=-0.383,triggered=0"
2025-10-09T18:30:00.000+03:00,"LONGEVAL,bar=6686,z0=-1.018,mr=0.207,vec=-0.723,basket=91.31,burst=0,te=NaN,innW=0.0926,innWmed=0.078,knn=NaN,phiTotal=-0.536,triggered=0"
2025-10-09T18:45:00.000+03:00,"LONGEVAL,bar=6687,z0=-0.729,mr=0.45,vec=-0.559,basket=91.51,burst=0,te=NaN,innW=0.0921,innWmed=0.078,knn=NaN,phiTotal=-0.56,triggered=0"
2025-10-09T19:00:00.000+03:00,"LONGEVAL,bar=6688,z0=-0.791,mr=0.49,vec=-0.58,basket=91.44,burst=0,te=NaN,innW=0.092,innWmed=0.078,knn=NaN,phiTotal=-0.471,triggered=0"
2025-10-09T19:15:00.000+03:00,"LONGEVAL,bar=6689,z0=-0.616,mr=0.604,vec=-0.543,basket=91.4,burst=0,te=NaN,innW=0.0885,innWmed=0.078,knn=NaN,phiTotal=-0.498,triggered=0"
2025-10-09T19:30:00.000+03:00,"LONGEVAL,bar=6690,z0=-0.624,mr=0.706,vec=-0.534,basket=91.38,burst=0,te=NaN,innW=0.0846,innWmed=0.078,knn=NaN,phiTotal=-0.52,triggered=0"
2025-10-09T19:45:00.000+03:00,"LONGEVAL,bar=6691,z0=-1.244,mr=0.451,vec=-0.771,basket=91.66,burst=0,te=NaN,innW=0.0907,innWmed=0.078,knn=NaN,phiTotal=-0.479,triggered=0"
2025-10-09T20:15:00.000+03:00,"LONGEVAL,bar=6693,z0=-0.574,mr=0.55,vec=-0.574,basket=91.85,burst=0,te=NaN,innW=0.0787,innWmed=0.0778,knn=NaN,phiTotal=-0.41,triggered=0"
2025-10-10T17:45:00.000+03:00,"LONGEVAL,bar=6779,z0=-0.586,mr=-0.109,vec=-0.712,basket=88.32,burst=0,te=NaN,innW=0.065,innWmed=0.0868,knn=NaN,phiTotal=0.162,triggered=0"
2025-10-10T18:00:00.000+03:00,"LONGEVAL,bar=6780,z0=-1.242,mr=-0.784,vec=-0.93,basket=88.5,burst=0,te=NaN,innW=0.0695,innWmed=0.086,knn=NaN,phiTotal=0.315,triggered=0"
2025-10-10T18:15:00.000+03:00,"LONGEVAL,bar=6781,z0=-2.162,mr=-1.429,vec=-1.728,basket=90.2,burst=0,te=NaN,innW=0.1001,innWmed=0.086,knn=NaN,phiTotal=0.582,triggered=0"
2025-10-10T18:30:00.000+03:00,"LONGEVAL,bar=6782,z0=-1.467,mr=-1.644,vec=-1.434,basket=89.72,burst=0,te=NaN,innW=0.1316,innWmed=0.086,knn=NaN,phiTotal=0.755,triggered=0"
2025-10-10T18:45:00.000+03:00,"LONGEVAL,bar=6783,z0=-1.838,mr=-1.959,vec=-1.482,basket=89.94,burst=0,te=NaN,innW=0.1671,innWmed=0.086,knn=NaN,phiTotal=0.79,triggered=0"
2025-10-10T19:00:00.000+03:00,"LONGEVAL,bar=6784,z0=-1.519,mr=-2.038,vec=-1.224,basket=89.96,burst=0,te=NaN,innW=0.1912,innWmed=0.086,knn=NaN,phiTotal=0.753,triggered=0"
2025-10-10T19:15:00.000+03:00,"LONGEVAL,bar=6785,z0=-1.255,mr=-2.019,vec=-1.022,basket=89.96,burst=0,te=NaN,innW=0.2037,innWmed=0.086,knn=NaN,phiTotal=0.696,triggered=0"
2025-10-10T19:30:00.000+03:00,"LONGEVAL,bar=6786,z0=-1.233,mr=-1.973,vec=-0.933,basket=89.88,burst=0,te=NaN,innW=0.2109,innWmed=0.086,knn=NaN,phiTotal=0.613,triggered=0"
2025-10-10T19:45:00.000+03:00,"LONGEVAL,bar=6787,z0=-1.31,mr=-1.963,vec=-0.916,basket=89.83,burst=0,te=NaN,innW=0.2154,innWmed=0.086,knn=NaN,phiTotal=0.531,triggered=0"
2025-10-10T20:00:00.000+03:00,"LONGEVAL,bar=6788,z0=-1.476,mr=-1.908,vec=-0.905,basket=89.84,burst=0,te=NaN,innW=0.221,innWmed=0.086,knn=NaN,phiTotal=0.444,triggered=0"
2025-10-10T20:15:00.000+03:00,"LONGEVAL,bar=6789,z0=-1.138,mr=-1.751,vec=-0.786,basket=89.94,burst=0,te=NaN,innW=0.2165,innWmed=0.086,knn=NaN,phiTotal=0.379,triggered=0"
2025-10-10T20:30:00.000+03:00,"LONGEVAL,bar=6790,z0=-1.497,mr=-1.674,vec=-0.826,basket=89.91,burst=0,te=NaN,innW=0.219,innWmed=0.086,knn=NaN,phiTotal=0.302,triggered=0"
2025-10-10T20:45:00.000+03:00,"LONGEVAL,bar=6791,z0=-1.658,mr=-1.647,vec=-0.78,basket=88.98,burst=0,te=NaN,innW=0.2253,innWmed=0.086,knn=NaN,phiTotal=0.214,triggered=0"
2025-10-10T21:00:00.000+03:00,"LONGEVAL,bar=6792,z0=-1.408,mr=-1.563,vec=-0.757,basket=88.13,burst=0,te=NaN,innW=0.2249,innWmed=0.086,knn=NaN,phiTotal=0.168,triggered=0"
2025-10-10T21:15:00.000+03:00,"LONGEVAL,bar=6793,z0=-1.406,mr=-1.472,vec=-0.696,basket=88.04,burst=0,te=NaN,innW=0.224,innWmed=0.086,knn=NaN,phiTotal=0.121,triggered=0"
2025-10-10T21:30:00.000+03:00,"LONGEVAL,bar=6794,z0=-1.494,mr=-1.423,vec=-0.707,basket=88.09,burst=0,te=NaN,innW=0.2252,innWmed=0.086,knn=NaN,phiTotal=0.078,triggered=0"
2025-10-10T21:45:00.000+03:00,"LONGEVAL,bar=6795,z0=-1.604,mr=-1.381,vec=-0.731,basket=87.91,burst=0,te=NaN,innW=0.2298,innWmed=0.086,knn=NaN,phiTotal=0.036,triggered=0"
2025-10-10T22:00:00.000+03:00,"LONGEVAL,bar=6796,z0=-1.644,mr=-1.348,vec=-0.721,basket=87.95,burst=0,te=NaN,innW=0.2373,innWmed=0.086,knn=NaN,phiTotal=-0.005,triggered=0"
2025-10-10T22:15:00.000+03:00,"LONGEVAL,bar=6797,z0=-1.892,mr=-1.278,vec=-0.865,basket=88.44,burst=0,te=NaN,innW=0.2547,innWmed=0.086,knn=NaN,phiTotal=-0.03,triggered=0"
2025-10-10T22:30:00.000+03:00,"LONGEVAL,bar=6798,z0=-1.147,mr=-1.02,vec=-0.662,basket=89.53,burst=0,te=NaN,innW=0.2506,innWmed=0.086,knn=NaN,phiTotal=-0.017,triggered=0"
2025-10-10T22:45:00.000+03:00,"LONGEVAL,bar=6799,z0=-1.293,mr=-0.955,vec=-0.617,basket=89.52,burst=0,te=NaN,innW=0.2507,innWmed=0.0868,knn=NaN,phiTotal=-0.03,triggered=0"
2025-10-10T23:00:00.000+03:00,"LONGEVAL,bar=6800,z0=-1.068,mr=-0.857,vec=-0.548,basket=89.51,burst=0,te=NaN,innW=0.2444,innWmed=0.0879,knn=NaN,phiTotal=-0.036,triggered=0"
2025-10-10T23:15:00.000+03:00,"LONGEVAL,bar=6801,z0=-0.928,mr=-0.768,vec=-0.467,basket=89.62,burst=0,te=NaN,innW=0.2348,innWmed=0.0884,knn=NaN,phiTotal=-0.04,triggered=0"
2025-10-10T23:30:00.000+03:00,"LONGEVAL,bar=6802,z0=-0.99,mr=-0.747,vec=-0.468,basket=89.61,burst=0,te=NaN,innW=0.2279,innWmed=0.0891,knn=NaN,phiTotal=-0.049,triggered=0"
2025-10-10T23:45:00.000+03:00,"LONGEVAL,bar=6803,z0=-1.796,mr=-0.691,vec=-1.301,basket=91.93,burst=0,te=NaN,innW=0.2783,innWmed=0.0898,knn=NaN,phiTotal=0.009,triggered=0"
2025-10-11T00:00:00.000+03:00,"LONGEVAL,bar=6804,z0=-1.877,mr=-0.58,vec=-2.61,basket=93.39,burst=0,te=NaN,innW=0.4095,innWmed=0.0903,knn=NaN,phiTotal=0.212,triggered=0"
2025-10-11T00:15:00.000+03:00,"LONGEVAL,bar=6805,z0=-1.564,mr=-0.283,vec=-4.759,basket=94.54,burst=0,te=NaN,innW=0.6628,innWmed=0.0953,knn=NaN,phiTotal=0.523,triggered=0"
2025-10-11T00:30:00.000+03:00,"LONGEVAL,bar=6806,z0=-0.664,mr=-0.315,vec=-2.395,basket=94.63,burst=0,te=NaN,innW=0.6443,innWmed=0.1159,knn=NaN,phiTotal=0.647,triggered=0"
2025-10-11T01:00:00.000+03:00,"LONGEVAL,bar=6808,z0=-0.546,mr=-0.444,vec=-2.06,basket=94.68,burst=0,te=NaN,innW=0.6828,innWmed=0.1792,knn=NaN,phiTotal=0.816,triggered=0"
2025-10-11T01:15:00.000+03:00,"LONGEVAL,bar=6809,z0=-0.538,mr=-0.543,vec=-2.123,basket=94.59,burst=0,te=NaN,innW=0.7472,innWmed=0.1975,knn=NaN,phiTotal=0.863,triggered=0"
2025-10-11T16:30:00.000+03:00,"LONGEVAL,bar=6870,z0=-0.503,mr=-0.501,vec=-0.308,basket=95.97,burst=0,te=NaN,innW=0.4684,innWmed=1.7723,knn=NaN,phiTotal=-0.034,triggered=1"
2025-10-11T19:30:00.000+03:00,"LONGEVAL,bar=6882,z0=-0.551,mr=3.598,vec=-0.075,basket=96.36,burst=0.026,te=NaN,innW=0.3003,innWmed=1.2096,knn=NaN,phiTotal=-1.005,triggered=0"
2025-10-11T19:45:00.000+03:00,"LONGEVAL,bar=6883,z0=-0.504,mr=3.855,vec=0.132,basket=96.28,burst=0.009,te=NaN,innW=0.2953,innWmed=1.1066,knn=NaN,phiTotal=-1.017,triggered=0"
2025-10-11T20:30:00.000+03:00,"LONGEVAL,bar=6886,z0=-0.53,mr=4.165,vec=0.29,basket=96.31,burst=-0.005,te=NaN,innW=0.2691,innWmed=0.8314,knn=NaN,phiTotal=-1.056,triggered=0"
2025-10-11T21:00:00.000+03:00,"LONGEVAL,bar=6888,z0=-0.594,mr=4.116,vec=0.078,basket=96.23,burst=0,te=NaN,innW=0.2573,innWmed=0.6889,knn=NaN,phiTotal=-1.057,triggered=0"
2025-10-11T21:15:00.000+03:00,"LONGEVAL,bar=6889,z0=-0.558,mr=4.147,vec=0.061,basket=96.25,burst=0.001,te=NaN,innW=0.255,innWmed=0.6318,knn=NaN,phiTotal=-1.047,triggered=0"
2025-10-11T21:45:00.000+03:00,"LONGEVAL,bar=6891,z0=-0.764,mr=3.919,vec=-0.021,basket=96.6,burst=-0.002,te=NaN,innW=0.2532,innWmed=0.5498,knn=NaN,phiTotal=-1.008,triggered=0"
2025-10-11T22:00:00.000+03:00,"LONGEVAL,bar=6892,z0=-1.293,mr=3.235,vec=-0.684,basket=96.94,burst=0.009,te=NaN,innW=0.266,innWmed=0.5192,knn=NaN,phiTotal=-1.018,triggered=0"
2025-10-11T22:15:00.000+03:00,"LONGEVAL,bar=6893,z0=-1.7,mr=2.495,vec=-1.128,basket=97.01,burst=0.009,te=NaN,innW=0.2875,innWmed=0.4948,knn=NaN,phiTotal=-1.001,triggered=0"
2025-10-11T22:30:00.000+03:00,"LONGEVAL,bar=6894,z0=-1.778,mr=1.98,vec=-1.435,basket=96.7,burst=0.006,te=NaN,innW=0.3093,innWmed=0.4765,knn=NaN,phiTotal=-0.921,triggered=0"
2025-10-11T22:45:00.000+03:00,"LONGEVAL,bar=6895,z0=-1.665,mr=1.496,vec=-1.335,basket=96.69,burst=0.001,te=NaN,innW=0.3277,innWmed=0.458,knn=NaN,phiTotal=-0.804,triggered=0"
2025-10-11T23:00:00.000+03:00,"LONGEVAL,bar=6896,z0=-1.715,mr=1.1,vec=-1.465,basket=96.71,burst=0.001,te=NaN,innW=0.3423,innWmed=0.4373,knn=NaN,phiTotal=-0.744,triggered=0"
2025-10-11T23:15:00.000+03:00,"LONGEVAL,bar=6897,z0=-1.713,mr=0.859,vec=-1.533,basket=96.68,burst=0.002,te=NaN,innW=0.349,innWmed=0.4205,knn=NaN,phiTotal=-0.726,triggered=0"
2025-10-11T23:30:00.000+03:00,"LONGEVAL,bar=6898,z0=-1.884,mr=0.641,vec=-1.681,basket=96.54,burst=0.001,te=NaN,innW=0.3565,innWmed=0.4084,knn=NaN,phiTotal=-0.739,triggered=0"
2025-10-11T23:45:00.000+03:00,"LONGEVAL,bar=6899,z0=-1.68,mr=0.543,vec=-1.395,basket=96.57,burst=0,te=NaN,innW=0.3549,innWmed=0.3954,knn=NaN,phiTotal=-0.697,triggered=0"
2025-10-12T00:00:00.000+03:00,"LONGEVAL,bar=6900,z0=-1.765,mr=0.381,vec=-1.514,basket=96.6,burst=0,te=NaN,innW=0.3541,innWmed=0.3755,knn=NaN,phiTotal=-0.648,triggered=0"
2025-10-12T00:15:00.000+03:00,"LONGEVAL,bar=6901,z0=-1.252,mr=0.385,vec=-0.883,basket=96.41,burst=0,te=NaN,innW=0.3382,innWmed=0.3597,knn=NaN,phiTotal=-0.566,triggered=0"
