time,open,high,low,close,Predictive Vector MA,Baseline MA,Cyclic FV,PhiLatch Target,PhiTotal Orth Target,Innovation Band Upper,Innovation Band Lower,Zone 3 Upper,Zone 3 Lower,Zone 2 Upper,Zone 2 Lower,Zone 1 Upper,Zone 1 Lower,Velocity Signals,VWAP Rejection Long,VWAP Rejection Short,Squeeze Bull,Regime Markers,MR,TE,VEC,CORR,LTF,BURST,Trade State,MC Debug,Entry Context,Exit Context,Density Debug,Setup Context Flags,Basket Fit (0-100),LTF Corr EMA,TE Direction,Debug Combined,MC Visualization,kNN Superpack (Conf|Family|Features)
1774454400,0.0261,0.02622,0.02593,0.02597,0.025576592174493932,0.02567566063979277,0.025539107069384934,0.026111350166475242,0.02666414892148083,0.026145041763195067,0.025196651115210095,0.026625697755900943,0.024876807033490732,0.026751686379931965,0.024730447459731922,0.026987441037153472,0.024468861413235826,,,,,,-1.114808852414399,3.2637443581842587,-9.801700753252193,-6.098858346046228,-5.511456052298104,-0.3437979552751791,0,0,1200,100,0,75,52.47737322219997,0.2185561925977489,0.10112246042271737,10100,,605913337
1774455300,0.02597,0.02655,0.02592,0.02642,0.025736632176326584,0.025700268469830218,0.025605886518597208,0.026223336103387382,0.026720890778442898,0.026233248250759632,0.025107447646062982,0.0266924084314633,0.024907141599356853,0.02681903544369846,0.02475351186382428,0.02705714780709025,0.024481322176886675,,,0.026348679606145536,,,-0.7546553044073314,3.1943337354361945,-8.691892635444077,-6.323047307794694,-5.005718231879796,-0.339460408695341,0,0,1000,1100,0,72,54.57681082906707,0.2786034133780396,0.09599015086531702,0,,306470387
1774456200,0.02641,0.02666,0.02629,0.02661,0.026026334584935043,0.025719980254159645,0.025657825620157348,0.026356582522727726,0.026787016708154303,0.026347333760840506,0.024993118787916883,0.02671811727662449,0.024884555357847744,0.026850009112046845,0.024730726767220823,0.027096924838751216,0.024456004925761648,,,,,,-0.3613308795622079,3.0700894546216433,-8.72476918613681,-6.621701103070876,-4.558423378127549,-0.3139543067549182,0,0,1000,1100,0,72,54.256683691693674,0.3533565507159406,0.08767557259123654,11100,,306036211
1774457100,0.02662,0.02665,0.02643,0.02649,0.026296027295165485,0.02573832444558312,0.025670501922699825,0.02645838926294729,0.02684127250246656,0.02642923731493333,0.024911219655597158,0.02672661690598847,0.024861412133339672,0.026863464182365716,0.024709639535925504,0.027118093101821172,0.024436013130725166,,,,,0.02665,-0.3170887725252296,3.01259443052377,-9.38976334548215,-6.900653422537512,-4.312189397950369,-0.2717387154531037,0,0,1200,100,0,328,53.982243135554896,0.4140398316020125,0.08413773609380663,12200,,606462194
1774458000,0.02651,0.02671,0.02645,0.02651,0.026456772510750893,0.025767207123594853,0.025669762301656754,0.02657247706653984,0.026911387631968063,0.026506906890731558,0.024833542609751815,0.026762683521770757,0.024857158037855168,0.026904028147766074,0.024704390996445818,0.027166144604985756,0.024427713877635513,,,,,,-0.34073579709401836,2.9830572862094153,-9.57319268317181,-7.183806398598072,-4.051756236886458,-0.25147261944071153,0,0,1200,100,0,72,53.77712416093258,0.5089851537272929,0.08238520873830517,10600,,614324722
1774458900,0.02651,0.02676,0.0264,0.02669,0.026548906247332405,0.025783325380252083,0.025663181853257812,0.026707833605291144,0.02697119479127904,0.026609295706741865,0.024731081008883833,0.026781651646105843,0.024837329225894173,0.02692789481347835,0.02468410175494086,0.027197947735904608,0.024405134609684256,,,,,,-0.20736924833157167,3.0033177883132076,-9.620083166860692,-7.454438146570918,-4.405997290516818,-0.2365864142493581,0,0,1200,100,0,77,53.29304393846029,0.41001476389473335,0.08358279634375602,0,,314850802
1774459800,0.02672,0.02672,0.02644,0.0266,0.02652878530141801,0.025796580746344746,0.025630577350411483,0.026830008265375273,0.027019800290856617,0.026685666359921506,0.024654154385435056,0.02677991888288278,0.02481706484748296,0.026930648666306973,0.024665825444592695,0.027207239154205205,0.024388584067009056,,,,,,-0.2853248171847269,3.0272669585713103,-9.792012209704708,-7.664942845684701,-4.759629292328664,-0.2188914171309373,0,0,1200,100,0,77,53.64189974595162,0.34295667182963585,0.08502419709146777,0,,614359289
1774460700,0.0266,0.02673,0.02646,0.02651,0.026379345883230727,0.025813195382469734,0.025583879483435868,0.02694001701274263,0.02706584052118204,0.026736754815875886,0.024597736474068727,0.026793013960924445,0.02481161686289257,0.026946904871810225,0.024660627687965828,0.0272283241298223,0.02438291413188403,,,,,,-0.4738191788152035,3.042970324878828,-9.856080530529479,-7.8155906989655035,-5.558262137926524,-0.2120383043672749,0,0,1200,100,0,72,54.005014613134406,0.23635932828316528,0.0859851309232756,10100,,614818033
1774461600,0.02652,0.02679,0.02645,0.02653,0.026174892657171503,0.02583161611844245,0.025568306483946774,0.027015131768408984,0.02711220045914029,0.02678457247800909,0.0245392359615298,0.026844485795711127,0.02484262396184978,0.026996913649591572,0.02468701189043449,0.02727734081315211,0.02440251836266617,,,,,,-0.5994891883721716,3.05640437586039,-9.746621610784493,-7.930572357726376,-6.160456356433855,-0.1648701155368335,0,0,1200,100,0,72,53.52750928183083,0.17353272836778816,0.08681752467245993,0,,614816249
1774462500,0.02653,0.02687,0.02653,0.02668,0.026048130882352482,0.025866925619616444,0.02558893579245633,0.02711629338750945,0.02718071819357646,0.026856847365502347,0.024460613245395744,0.02691980432178177,0.02488071774400414,0.027072474683071546,0.02471914473597886,0.027354789158824267,0.024425471380401603,,,,,,-0.5792403506427455,3.003245609587231,-9.51069884377452,-8.043370614610465,-6.486189152141681,-0.14968643369999513,0,0,1200,100,0,72,53.35634419978752,0.1421194284100996,0.08357849501500542,0,,614783474
1774463400,0.02669,0.02676,0.02651,0.02654,0.0259177923381235,0.025914539627346283,0.025573872047295533,0.027169570539716727,0.027208676709073506,0.026895347426913362,0.024410515972990158,0.026918499728402826,0.024916822001587194,0.027072056011415553,0.024762433401503508,0.027353919371403156,0.02447950700617068,,,,,,-0.7426312901095304,2.969049698765716,-9.768757999938458,-8.074448639848345,-6.6372719878116495,-0.12109466780398737,0,0,1200,100,0,75,52.90006505382067,0.12641277843125534,0.08156845120168928,10600,,614287865
1774464300,0.02655,0.02672,0.02647,0.02653,0.025805344008202113,0.025945689294274453,0.02557794326815767,0.027185917052608467,0.02720539215899635,0.02692955307066751,0.024366355992723472,0.026945043381775738,0.024978512268958707,0.02709423019096451,0.024825033683722006,0.027369002085666824,0.02454478169266961,,,,,,-0.8498554421522371,2.9417609754854044,-9.695229246434215,-8.10788282351791,-5.535445994095108,-0.03129483479317274,0,0,1200,100,0,75,52.67752073491606,0.23122934272051854,0.0800025638444468,0,,614287858
1774465200,0.02654,0.02679,0.02642,0.02645,0.02576179301561961,0.025967086657031378,0.02562978838808647,0.027102432249288124,0.027155457294640802,0.026950341671302256,0.02434464996427792,0.026966933074635407,0.025086181077110956,0.027104574646869883,0.02493259126846448,0.02736087952095926,0.02465599538275807,,,,,,-0.9636585668325948,2.9099970347867288,-9.238455417034338,-8.067473827849259,-4.603790673223296,0.09175978180044142,0,0,1200,100,0,75,52.10130764814293,0.36364563844377595,0.07821994350048951,0,,614289658
1774466100,0.02647,0.0265,0.02634,0.02643,0.025794326402529957,0.025979488551949502,0.025675672064415074,0.027049279961540815,0.027135382605996697,0.026966148733784726,0.024329219636388965,0.026977201935035625,0.025116400416150354,0.027112521675728075,0.02496299792486653,0.02736499698777205,0.024687543212121403,,,,,,-1.033009642038806,2.9204016143807228,-9.113854235000904,-8.007461838480431,-4.2613057710860005,0.10722051267897537,0,0,1200,100,0,75,52.46452481488338,0.452801230515466,0.07879926148730164,0,,614287603
1774467000,0.02643,0.02643,0.0261,0.02611,0.02579564032753524,0.025986344642996453,0.025704503195241337,0.0269108904360704,0.02709589547904883,0.026923560671785272,0.024372839059487887,0.026980060149134857,0.02515427275972423,0.02711141033261714,0.025001131002330652,0.02735730173617237,0.02472761652973226,,,,,,-1.3091436189648324,2.926771308253228,-9.182155464286005,-7.856952728787411,-4.426226071134192,0.1336826726627134,0,0,1000,1100,0,75,52.004600605322096,0.4277370720282718,0.07915610863956549,0,,614156538
1774467900,0.02611,0.02619,0.02594,0.02606,0.02575861871085927,0.02600055153606356,0.02573380611048598,0.02679035814357194,0.027074522733413098,0.026877148476784202,0.024422939951696154,0.0269953277548351,0.025196062861032105,0.02712338396309033,0.025042232715418104,0.027363922559350603,0.024769128436572883,,,,,,-1.4731620396121596,2.9148148514312147,-9.060311274737185,-7.705969951151635,-4.303550639481861,0.15441726327212002,0,0,1000,1100,0,32843,51.79961027329816,0.4704507662143126,0.07848764842323033,0,,605767923
